event_date,event_type,Arrested ,Total Cases,location
8/1/2018,Violence against civilians,15,78,Chapai Nababganj
8/1/2018,Violence against civilians,10,37,Nilphamari
8/1/2018,Violence against civilians,10,37,Lohagara
8/1/2018,Riots,6,15,Rangpur
8/1/2018,Riots,10,55,Sylhet
8/1/2018,Violence against civilians,10,37,Dhaka
8/1/2018,Riots,10,55,Shailkupa
8/1/2018,Riots,12,57,Birganj
8/1/2018,Riots,10,55,Mujibnagar
8/1/2018,Riots,6,15,Dhaka
8/1/2018,Battles,6,33,Noakhali
8/1/2018,Violence against civilians,8,17,Dhaka - Dhanmondi
8/1/2018,Violence against civilians,10,37,Dhaka
8/1/2018,Violence against civilians,11,47,Kulunia
8/1/2018,Violence against civilians,10,37,Dhaka - Mohammadpur
8/1/2018,Riots,5,50,Barisal
7/1/2018,Violence against civilians,10,37,Mymensingh
7/1/2018,Riots,5,50,Dhaka - Dhanmondi
7/1/2018,Riots,6,15,Dhaka - Tejgaon
7/1/2018,Riots,5,50,Dhaka - Shahbagh
7/1/2018,Riots,5,50,Dhaka - Mirpur
7/1/2018,Violence against civilians,10,37,Feni
7/1/2018,Riots,6,15,Sylhet
7/1/2018,Violence against civilians,10,37,Sonadia
7/1/2018,Riots,5,50,Dhaka
7/1/2018,Battles,3,12,Rajbari
7/1/2018,Violence against civilians,8,17,Tongi
7/1/2018,Violence against civilians,10,37,Kushtia
7/1/2018,Violence against civilians,10,37,Kotalipara
7/1/2018,Violence against civilians,10,37,Dhaka - Kotwali
7/1/2018,Violence against civilians,10,37,Dhaka - Shahbagh
7/1/2018,Riots,12,57,Sylhet
7/1/2018,Violence against civilians,15,78,Haripur
7/1/2018,Violence against civilians,10,37,Dhaka - Gulshan
7/1/2018,Riots,10,55,Khalilpur
7/1/2018,Violence against civilians,10,37,Alutila
7/1/2018,Violence against civilians,10,37,Hathazari
7/1/2018,Violence against civilians,10,37,Dhaka - Kotwali
7/1/2018,Violence against civilians,10,37,Rajshahi
7/1/2018,Riots,12,57,Rangpur
6/1/2018,Battles,4,13,Sirajdikhan
6/1/2018,Battles,3,12,Munshiganj
6/1/2018,Violence against civilians,15,78,Haluaghat
6/1/2018,Battles,5,23,Ataikula
6/1/2018,Violence against civilians,10,37,Keshabpur
6/1/2018,Battles,8,44,Dhumdumia
6/1/2018,Violence against civilians,10,37,Balukhali
6/1/2018,Riots,10,55,Jhalokati
6/1/2018,Violence against civilians,10,37,Dhaka
6/1/2018,Violence against civilians,10,37,Dhaka - Badda
6/1/2018,Violence against civilians,10,37,Dhaka - Khilgaon
6/1/2018,Violence against civilians,10,37,Sirajdikhan
6/1/2018,Violence against civilians,10,37,Munshiganj
5/1/2018,Violence against civilians,10,37,Banshkhali
5/1/2018,Riots,12,57,Khulna
5/1/2018,Riots,5,50,Khulna
5/1/2018,Riots,10,55,Hathazari
5/1/2018,Battles,3,12,Chuadanga
5/1/2018,Riots,6,15,Galachipa
5/1/2018,Violence against civilians,10,37,Phulpur
5/1/2018,Battles,4,13,Damurhuda
5/1/2018,Violence against civilians,10,37,Dhaka - Badda
5/1/2018,Violence against civilians,10,37,Dhaka - Shahbagh
5/1/2018,Violence against civilians,10,37,Naniarchar
5/1/2018,Violence against civilians,10,37,Rangunia
5/1/2018,Violence against civilians,10,37,Naniarchar
5/1/2018,Violence against civilians,10,37,Raipura
5/1/2018,Riots,6,15,Ukhiya
4/1/2018,Riots,5,50,Rajshahi
4/1/2018,Violence against civilians,8,17,Dhaka - Paltan
4/1/2018,Battles,6,33,Dhaka - Badda
4/1/2018,Riots,10,55,Dhaka - Kotwali
4/1/2018,Riots,5,50,Hathazari
4/1/2018,Violence against civilians,10,37,Dhaka - Kotwali
4/1/2018,Battles,6,33,Terokhada
4/1/2018,Riots,6,15,Dhaka - Shahbagh
4/1/2018,Battles,3,12,Kaya
4/1/2018,Violence against civilians,10,37,Dhopachari
3/1/2018,Violence against civilians,8,17,Ghatail
3/1/2018,Riots,12,57,Hathazari
3/1/2018,Violence against civilians,10,37,Chittagong
3/1/2018,Battles,8,44,Gowainghat
3/1/2018,Violence against civilians,10,37,Kalapara
3/1/2018,Riots,6,15,Dhaka - Ramna
3/1/2018,Battles,6,33,Sylhet
3/1/2018,Violence against civilians,11,47,Bishwanath
3/1/2018,Riots,10,55,Dhaka - Kotwali
3/1/2018,Violence against civilians,8,17,Barisal
3/1/2018,Battles,6,33,Saltha
3/1/2018,Violence against civilians,10,37,Chatmohar
3/1/2018,Riots,10,55,Sylhet
3/1/2018,Violence against civilians,10,37,Sylhet
3/1/2018,Riots,5,50,Sylhet
2/1/2018,Riots,10,55,Chittagong
2/1/2018,Riots,10,55,Jaintiapur
2/1/2018,Riots,10,55,Chittagong
2/1/2018,Riots,6,15,Faridpur
2/1/2018,Riots,6,15,Hathazari
2/1/2018,Violence against civilians,10,37,Khagrachhari
2/1/2018,Violence against civilians,8,17,Rangamati
2/1/2018,Riots,10,55,Derai
2/1/2018,Battles,8,44,Chitalmari
2/1/2018,Riots,6,15,Chittagong
2/1/2018,Battles,6,33,Rupganj
2/1/2018,Riots,6,15,Dhaka
2/1/2018,Riots,6,15,Gaffargaon
2/1/2018,Violence against civilians,11,47,Manirampur
1/1/2018,Battles,3,12,Dhalar Char
1/1/2018,Riots,10,55,Dhaka - Mirpur
1/1/2018,Riots,6,15,Dhaka
1/1/2018,Violence against civilians,10,37,Khulna
1/1/2018,Riots,12,57,Sylhet
1/1/2018,Riots,12,57,Sylhet
1/1/2018,Riots,10,55,Hathazari
1/1/2018,Violence against civilians,10,37,Ukhiya
1/1/2018,Riots,10,55,Narayanganj
1/1/2018,Battles,4,13,Dhaka - Tejgaon
1/1/2018,Battles,3,12,Dhaka
1/1/2018,Violence against civilians,8,17,Batiaghata
1/1/2018,Riots,10,55,Osmaninagar
1/1/2018,Riots,12,57,Mymensingh
1/1/2018,Violence against civilians,10,37,Sylhet
1/1/2018,Riots,10,55,Comilla
1/1/2018,Riots,6,15,Chittagong
1/1/2018,Riots,10,55,Hathazari
1/1/2018,Riots,6,15,Dhaka - Tejgaon
1/1/2018,Battles,6,33,Sylhet
12/1/2017,Battles,3,12,Chuadanga
12/1/2017,Battles,8,44,Morrelganj
12/1/2017,Riots,10,55,Pekua
12/1/2017,Riots,12,57,Hathazari
12/1/2017,Violence against civilians,10,37,Dhaka - Ramna
12/1/2017,Riots,10,55,Chuadanga
12/1/2017,Battles,6,33,Thakurgaon
12/1/2017,Battles,6,33,Banduk Bhanga
12/1/2017,Riots,6,15,Lalmonirhat
12/1/2017,Riots,12,57,Rajshahi
12/1/2017,Violence against civilians,10,37,Niamati
12/1/2017,Violence against civilians,15,78,Godagari
12/1/2017,Riots,10,55,Hathazari
12/1/2017,Battles,6,33,Maulvibazar
12/1/2017,Violence against civilians,11,47,Ganipur
12/1/2017,Riots,12,57,Rajshahi
12/1/2017,Violence against civilians,10,37,Naniarchar
12/1/2017,Violence against civilians,10,37,Jessore
11/1/2017,Riots,6,15,Barisal
11/1/2017,Riots,6,15,Chittagong
11/1/2017,Riots,6,15,Comilla
11/1/2017,Riots,6,15,Gaibandha
11/1/2017,Riots,6,15,Gazipur
11/1/2017,Riots,6,15,Kishoreganj
11/1/2017,Riots,6,15,Narayanganj
11/1/2017,Riots,6,15,Rajshahi
11/1/2017,Riots,6,15,Savar
11/1/2017,Battles,4,13,Chittagong
11/1/2017,Riots,6,15,Khulna
11/1/2017,Riots,6,15,Dhaka
11/1/2017,Explosions/Remote violence,3,12,Chapai Nababganj
11/1/2017,Battles,4,13,Chapai Nababganj
11/1/2017,Battles,4,13,Rajbari
11/1/2017,Violence against civilians,10,37,Dhaka - Kotwali
11/1/2017,Riots,10,55,Chittagong
11/1/2017,Riots,5,50,Dhaka - Mirpur
11/1/2017,Violence against civilians,10,37,Chittagong
11/1/2017,Riots,10,55,Dhaka - Lalbagh
11/1/2017,Violence against civilians,15,78,Patgram
11/1/2017,Riots,10,55,Mohammadpur
11/1/2017,Riots,5,50,Dhurung
11/1/2017,Battles,5,14,Gumaniganj
11/1/2017,Violence against civilians,10,37,Bahubal
11/1/2017,Riots,6,15,Rangpur
11/1/2017,Riots,5,50,Benapole
11/1/2017,Battles,6,33,Mithamain
11/1/2017,Riots,5,50,Hathazari
11/1/2017,Violence against civilians,10,37,Dhaka
11/1/2017,Riots,10,55,Sylhet
11/1/2017,Battles,6,33,Lakshmipur
10/1/2017,Riots,10,55,Comilla
10/1/2017,Riots,12,57,Feni
10/1/2017,Riots,5,50,Dhaka - Ramna
10/1/2017,Riots,12,57,Mirsharai
10/1/2017,Riots,12,57,Feni
10/1/2017,Violence against civilians,10,37,Hathazari
10/1/2017,Riots,10,55,Dhaka - Ramna
10/1/2017,Riots,10,55,Birampur
10/1/2017,Riots,10,55,Dhaka
10/1/2017,Riots,10,55,Sylhet
10/1/2017,Riots,10,55,Chittagong
10/1/2017,Violence against civilians,10,37,Chittagong
10/1/2017,Violence against civilians,11,47,Bahubal
10/1/2017,Violence against civilians,10,37,Bhairab
9/1/2017,Battles,4,13,Daulatpur
9/1/2017,Violence against civilians,10,37,Maulvibazar
9/1/2017,Battles,3,12,Nandanpur
9/1/2017,Violence against civilians,10,37,Sylhet
9/1/2017,Riots,5,50,Dhaka - Mirpur
9/1/2017,Violence against civilians,11,47,Dhipur
9/1/2017,Violence against civilians,15,78,Patgram
9/1/2017,Riots,10,55,Sreepur
9/1/2017,Violence against civilians,10,37,Dhaka - Adabor
9/1/2017,Explosions/Remote violence,10,37,Narayanganj
8/1/2017,Riots,6,15,Chittagong
8/1/2017,Violence against civilians,10,37,Kalia
8/1/2017,Violence against civilians,8,17,Shajahanpur
8/1/2017,Riots,12,57,Sylhet
8/1/2017,Riots,12,57,Dhaka
8/1/2017,Violence against civilians,11,47,Shalikha
8/1/2017,Riots,10,55,Bahubal
8/1/2017,Riots,6,15,Gazipur
8/1/2017,Riots,10,55,Naria
8/1/2017,Riots,12,57,Sylhet
8/1/2017,Riots,6,15,Dhaka - Mirpur
8/1/2017,Violence against civilians,10,37,Jhikargachha
8/1/2017,Riots,6,15,Dhaka
8/1/2017,Battles,4,13,Basta
8/1/2017,Riots,10,55,Sylhet
7/1/2017,Riots,5,50,Dhaka - Ramna
7/1/2017,Violence against civilians,10,37,Dhaka
7/1/2017,Riots,10,55,Alinagar
7/1/2017,Riots,10,55,Rangpur
7/1/2017,Riots,6,15,Dhaka - Ramna
7/1/2017,Battles,6,33,Beani Bazar
7/1/2017,Violence against civilians,10,37,Jhikargachha
7/1/2017,Violence against civilians,10,37,Fulgazi
7/1/2017,Riots,6,15,Fulgazi
7/1/2017,Riots,12,57,Rajshahi
7/1/2017,Riots,12,57,Magura
7/1/2017,Riots,10,55,Dhaka
7/1/2017,Violence against civilians,10,37,Rajbari
7/1/2017,Violence against civilians,15,78,Bamandanga
7/1/2017,Battles,8,44,Gomastapur
7/1/2017,Riots,10,55,Lohagara
6/1/2017,Battles,8,44,Kashiani
6/1/2017,Riots,12,57,Ramganj
6/1/2017,Riots,10,55,Muksudpur
6/1/2017,Riots,5,50,Dhaka - Mirpur
6/1/2017,Riots,6,15,Chandpur
6/1/2017,Riots,12,57,Pirojpur
6/1/2017,Violence against civilians,15,78,Paria
6/1/2017,Violence against civilians,10,37,Ramgati
6/1/2017,Violence against civilians,10,37,Khulna
6/1/2017,Riots,10,55,Mymensingh
6/1/2017,Riots,6,15,Chittagong
6/1/2017,Violence against civilians,10,37,Kamarkhanda
6/1/2017,Violence against civilians,10,37,Khulna
6/1/2017,Riots,10,55,Tajpur
6/1/2017,Riots,10,55,Tajpur
6/1/2017,Riots,10,55,Muktagachha
6/1/2017,Battles,3,12,Khaskara
6/1/2017,Battles,3,12,Rajbari
6/1/2017,Riots,12,57,Sylhet
6/1/2017,Battles,8,44,Sirajdikhan
6/1/2017,Battles,8,44,Nabiganj
6/1/2017,Riots,5,50,Patiya
6/1/2017,Riots,12,57,Langadu
6/1/2017,Riots,12,57,Dhaka - Ramna
5/1/2017,Battles,3,12,Jhenaidah
5/1/2017,Violence against civilians,8,17,Chittagong
5/1/2017,Riots,10,55,Bera
5/1/2017,Battles,8,44,Daulatpur
5/1/2017,Battles,6,33,Raipura
5/1/2017,Riots,6,15,Savar
5/1/2017,Riots,10,55,Kashiani
5/1/2017,Battles,4,13,Raipura
5/1/2017,Riots,10,55,Rajshahi
5/1/2017,Riots,10,55,Maulvibazar
5/1/2017,Battles,6,33,Kalia
5/1/2017,Battles,11,38,Phultala
5/1/2017,Violence against civilians,10,37,Batiaghata
5/1/2017,Battles,6,33,Char Algi
5/1/2017,Violence against civilians,11,47,Muksudpur
5/1/2017,Violence against civilians,10,37,Dhaka - Kotwali
5/1/2017,Violence against civilians,10,37,Hathazari
5/1/2017,Battles,8,44,Jaua
5/1/2017,Riots,12,57,Ishwardi
5/1/2017,Riots,12,57,Ishwardi
5/1/2017,Riots,6,15,Dhaka - Shahbagh
5/1/2017,Battles,8,44,Sherpur
5/1/2017,Violence against civilians,10,37,Kushtia
5/1/2017,Violence against civilians,10,37,Sandwip
5/1/2017,Battles,8,44,Pabna
5/1/2017,Battles,3,12,Ujan Char
5/1/2017,Battles,3,12,Goalandaghat
5/1/2017,Battles,8,44,Kaliganj
5/1/2017,Explosions/Remote violence,10,37,Rajshahi
5/1/2017,Battles,3,12,Godagari
5/1/2017,Battles,8,44,Nabiganj
5/1/2017,Battles,8,44,Sarail
5/1/2017,Violence against civilians,10,37,Ishwarganj
5/1/2017,Riots,10,55,Habiganj
5/1/2017,Battles,3,12,Bazrapur
5/1/2017,Riots,10,55,Memania
5/1/2017,Riots,12,57,Ulipur
5/1/2017,Riots,12,57,Haziganj
5/1/2017,Riots,10,55,Fatehpur
5/1/2017,Riots,6,15,Jhenaidah
5/1/2017,Riots,10,55,Chittagong
5/1/2017,Riots,10,55,Saltha
4/1/2017,Riots,10,55,Lakshmipur
4/1/2017,Battles,4,13,Shibganj
4/1/2017,Battles,6,33,Katharia
4/1/2017,Battles,6,33,Kalipur
4/1/2017,Battles,6,33,Chandpur
4/1/2017,Riots,10,55,Sukh Char
4/1/2017,Riots,6,15,Harashpur
4/1/2017,Riots,10,55,Dhaka - Ramna
4/1/2017,Riots,12,57,Sarail
4/1/2017,Riots,10,55,Durgapur
4/1/2017,Riots,6,15,Chittagong
4/1/2017,Riots,10,55,Dhaka - Ramna
4/1/2017,Riots,6,15,Chittagong
4/1/2017,Riots,10,55,Paschim Nabipur
4/1/2017,Riots,12,57,Mymensingh
4/1/2017,Battles,6,33,Bhairab
4/1/2017,Battles,4,13,Khulna
4/1/2017,Battles,6,33,Jessore
4/1/2017,Riots,12,57,Chapai Nababganj
4/1/2017,Riots,10,55,Dhaka - Ramna
4/1/2017,Battles,3,12,Batiaghata
4/1/2017,Violence against civilians,10,37,Khagrachhari
4/1/2017,Battles,3,12,Maulvibazar
3/1/2017,Violence against civilians,10,37,Lakshmipur
3/1/2017,Battles,4,13,Maulvibazar
3/1/2017,Riots,12,57,Comilla
3/1/2017,Explosions/Remote violence,10,37,Maulvibazar
3/1/2017,Battles,4,13,Comilla
3/1/2017,Battles,3,12,Maulvibazar
3/1/2017,Battles,6,33,Dakshin Surma
3/1/2017,Battles,4,13,Dakshin Surma
3/1/2017,Battles,3,12,Sylhet
3/1/2017,Battles,4,13,Sylhet
3/1/2017,Explosions/Remote violence,4,13,Dakshin Surma
3/1/2017,Battles,3,12,Sylhet
3/1/2017,Violence against civilians,10,37,Satkhira
3/1/2017,Explosions/Remote violence,3,12,Dhaka - Uttara
3/1/2017,Explosions/Remote violence,3,12,Dhaka
3/1/2017,Violence against civilians,11,47,Nazirpur
3/1/2017,Riots,6,15,Dhaka - Rampura
3/1/2017,Battles,3,12,Dhaka
3/1/2017,Battles,4,13,Dhaka - Khilgaon
3/1/2017,Battles,4,13,Dhaka
3/1/2017,Explosions/Remote violence,3,12,Dhaka
3/1/2017,Battles,4,13,Brahmanbaria
3/1/2017,Battles,4,13,Kasba
3/1/2017,Battles,3,12,Chittagong
3/1/2017,Battles,3,12,Sitakunda
3/1/2017,Riots,6,15,Chandina
3/1/2017,Riots,10,55,Jhenaidah
3/1/2017,Riots,12,57,Dhaka - Ramna
3/1/2017,Riots,5,50,Mainamati
3/1/2017,Violence against civilians,10,37,Dinajpur
3/1/2017,Riots,12,57,Rajshahi
3/1/2017,Battles,3,12,Tala
3/1/2017,Battles,3,12,Satkhira
3/1/2017,Riots,6,15,Comilla
3/1/2017,Battles,3,12,Chandina
3/1/2017,Riots,6,15,Tongi
3/1/2017,Violence against civilians,10,37,Binodpur
3/1/2017,Riots,10,55,Rangpur
3/1/2017,Riots,10,55,Chittagong
3/1/2017,Battles,3,12,Godagari
3/1/2017,Riots,10,55,Tongi
3/1/2017,Battles,3,12,Bogra
3/1/2017,Riots,6,15,Dhaka
2/1/2017,Riots,10,55,Jhenaidah
2/1/2017,Riots,6,15,Dhaka - Shahbagh
2/1/2017,Violence against civilians,10,37,Khulna
2/1/2017,Riots,6,15,Kendua
2/1/2017,Riots,6,15,Lakshmipur
2/1/2017,Riots,5,50,Bhaluka
2/1/2017,Riots,10,55,Sylhet
2/1/2017,Battles,4,13,Pangsha
2/1/2017,Riots,10,55,Chittagong
2/1/2017,Battles,6,33,Jagannathpur
2/1/2017,Battles,5,23,Dhalar Char
2/1/2017,Battles,4,13,Aminpur
2/1/2017,Battles,4,13,Bara Maheskhali
2/1/2017,Battles,3,12,Kahaloo
2/1/2017,Battles,4,13,Lama
2/1/2017,Battles,4,13,Munshiganj
2/1/2017,Riots,10,55,Chittagong
2/1/2017,Battles,6,33,Dhaka - Paltan
2/1/2017,Riots,10,55,Chittagong
2/1/2017,Riots,10,55,Chittagong
2/1/2017,Riots,10,55,Nabharan
2/1/2017,Battles,6,33,Mohammadpur
2/1/2017,Violence against civilians,15,78,Raumari
2/1/2017,Riots,10,55,Satjan
2/1/2017,Riots,10,55,Brahmanpara
2/1/2017,Violence against civilians,10,37,Sylhet
2/1/2017,Riots,10,55,Sadarpur
2/1/2017,Riots,6,15,Dhaka - Shahbagh
2/1/2017,Violence against civilians,10,37,Islampur
2/1/2017,Violence against civilians,15,78,Coast of Chittagong
2/1/2017,Violence against civilians,11,47,Gumaniganj
2/1/2017,Battles,6,33,Kushtia
2/1/2017,Battles,5,23,Khulna
2/1/2017,Riots,10,55,Habibulla Nagar
2/1/2017,Riots,8,35,Shahjadpur
2/1/2017,Battles,4,13,Magura
2/1/2017,Violence against civilians,10,37,Mirapara
2/1/2017,Violence against civilians,10,37,Narail
1/1/2017,Violence against civilians,10,37,Sylhet
1/1/2017,Riots,10,55,Sherpur
1/1/2017,Riots,10,55,Sulla
1/1/2017,Violence against civilians,10,37,Dhaka
1/1/2017,Battles,5,23,Bera
1/1/2017,Violence against civilians,10,37,Pabna
1/1/2017,Riots,10,55,Dhaka
1/1/2017,Violence against civilians,11,47,Karimpur
1/1/2017,Battles,6,33,Derai
1/1/2017,Riots,6,15,Dhaka - Gulshan
1/1/2017,Battles,3,12,Santhia
1/1/2017,Battles,3,12,Pabna
1/1/2017,Riots,6,15,Dhaka - Paltan
1/1/2017,Violence against civilians,10,37,Fulbaria
1/1/2017,Riots,12,57,Gumaniganj
1/1/2017,Violence against civilians,10,37,Ambaria
1/1/2017,Violence against civilians,10,37,Sylhet
1/1/2017,Riots,12,57,Ambaria
1/1/2017,Riots,12,57,Barisal
1/1/2017,Violence against civilians,15,78,Damurhuda
1/1/2017,Riots,6,15,Naogaon
1/1/2017,Battles,3,12,Dhaka - Adabor
1/1/2017,Riots,6,15,Sreemangal
1/1/2017,Riots,12,57,Tungipara
1/1/2017,Riots,12,57,Ukhiya
1/1/2017,Riots,10,55,Barisal
1/1/2017,Riots,10,55,Thakurgaon
1/1/2017,Violence against civilians,10,37,Khagrachhari
1/1/2017,Riots,10,55,Sunamganj
1/1/2017,Riots,5,50,Kendua
1/1/2017,Riots,10,55,Brahmanbaria
1/1/2017,Battles,6,33,Rupganj
12/1/2016,Violence against civilians,10,37,Sundarganj
12/1/2016,Battles,5,14,Brahmanbaria
12/1/2016,Violence against civilians,10,37,Sundarganj
12/1/2016,Riots,12,57,Rajshahi
12/1/2016,Battles,4,13,Dhaka - Dakshinkhan
12/1/2016,Battles,3,12,Dhaka
12/1/2016,Riots,10,55,Sylhet
12/1/2016,Riots,6,15,Ashulia
12/1/2016,Violence against civilians,10,37,Santahar
12/1/2016,Violence against civilians,8,17,Jamalpur
12/1/2016,Violence against civilians,10,37,Dhaka - Ramna
12/1/2016,Riots,12,57,Lalmonirhat
12/1/2016,Riots,12,57,Naogaon
12/1/2016,Riots,10,55,Naldanga
12/1/2016,Riots,10,55,Binodpur
12/1/2016,Violence against civilians,11,47,Dhaka - Khilkhet
12/1/2016,Riots,6,15,Khagrachhari
12/1/2016,Battles,6,33,Baghaichhari
12/1/2016,Violence against civilians,15,78,Bhadai
12/1/2016,Riots,10,55,Munshiganj
12/1/2016,Violence against civilians,15,78,Phulbari
12/1/2016,Riots,10,55,Hathazari
12/1/2016,Riots,6,15,Dhaka - Mirpur
12/1/2016,Riots,12,57,Bochaganj
12/1/2016,Riots,6,15,Barisal
12/1/2016,Violence against civilians,10,37,Natore
11/1/2016,Battles,3,12,Bagerhat
11/1/2016,Riots,6,15,Fulbaria
11/1/2016,Riots,5,50,Chittagong
11/1/2016,Riots,5,50,Gaffargaon
11/1/2016,Riots,5,50,Gumaniganj
11/1/2016,Riots,12,57,Hathazari
11/1/2016,Riots,5,50,Sidhla
11/1/2016,Riots,12,57,Jhalokati
11/1/2016,Riots,10,55,Bali Para
11/1/2016,Riots,12,57,Nasirnagar
11/1/2016,Riots,12,57,Nasirnagar
11/1/2016,Battles,4,13,Raipura
11/1/2016,Riots,12,57,Nasirnagar
11/1/2016,Riots,12,57,Nasirnagar
11/1/2016,Riots,10,55,Rajshahi
11/1/2016,Violence against civilians,11,47,Chitalmari
11/1/2016,Battles,4,13,Phultala
11/1/2016,Battles,4,13,Batiaghata
11/1/2016,Violence against civilians,10,37,Gouripur
11/1/2016,Riots,6,15,Gumaniganj
11/1/2016,Riots,6,15,Gaibandha
11/1/2016,Riots,12,57,Jhalokati
11/1/2016,Battles,3,12,Rangpur
11/1/2016,Riots,12,57,Sirajganj
11/1/2016,Riots,12,57,Nasirnagar
11/1/2016,Riots,12,57,Netrakona
11/1/2016,Explosions/Remote violence,10,37,Belaichhari
11/1/2016,Riots,12,57,Nasirnagar
11/1/2016,Riots,5,50,Dhaka - Shahbagh
11/1/2016,Battles,3,12,Bagerhat
11/1/2016,Riots,10,55,Haripur
11/1/2016,Riots,5,50,Khagrachhari
11/1/2016,Battles,6,33,Manirampur
11/1/2016,Battles,3,12,Bagerhat
11/1/2016,Battles,6,33,Chittagong
11/1/2016,Riots,12,57,Nawabpur
10/1/2016,Battles,3,12,Kushtia
10/1/2016,Battles,3,12,Kushtia
10/1/2016,Riots,6,15,Bhedaria
10/1/2016,Battles,3,12,Ataikula
10/1/2016,Battles,3,12,Pabna
10/1/2016,Explosions/Remote violence,3,30,Rangpur
10/1/2016,Violence against civilians,11,47,Dhurail
10/1/2016,Riots,6,15,Dhaka - Gulshan
10/1/2016,Battles,3,12,Kachua
10/1/2016,Battles,4,13,Jhenaidah
10/1/2016,Riots,10,55,Nargun
10/1/2016,Battles,4,13,Jhenaidah
10/1/2016,Battles,4,13,Ashulia
10/1/2016,Battles,4,13,Nangalkot
10/1/2016,Riots,10,55,Shailkupa
10/1/2016,Riots,6,15,Habiganj
10/1/2016,Violence against civilians,10,37,Narayanganj
10/1/2016,Violence against civilians,15,78,Raumari
10/1/2016,Battles,4,13,Satkania
10/1/2016,Battles,4,13,Satkania
10/1/2016,Battles,8,44,Jhalokati
10/1/2016,Riots,10,55,Daganbhuiyan
10/1/2016,Violence against civilians,10,37,Jhikargachha
10/1/2016,Violence against civilians,10,37,Basta
10/1/2016,Riots,10,55,Kishoreganj
10/1/2016,Battles,3,12,Gazipur
10/1/2016,Battles,3,12,Gazipur
10/1/2016,Battles,4,13,Tangail
10/1/2016,Battles,3,12,Ashulia
10/1/2016,Battles,3,12,Gazipur
10/1/2016,Battles,4,13,Tangail
10/1/2016,Battles,3,12,Dhaka
10/1/2016,Violence against civilians,10,37,Saidabad
10/1/2016,Riots,5,50,Habiganj
10/1/2016,Riots,10,55,Karimpur
10/1/2016,Battles,4,13,Savar
9/1/2016,Riots,10,55,Dhaka - Ramna
9/1/2016,Battles,6,33,Jessore
9/1/2016,Violence against civilians,10,37,Lohagara
9/1/2016,Riots,10,55,Kishoreganj
9/1/2016,Violence against civilians,15,78,Raumari
9/1/2016,Riots,10,55,Kushtia
9/1/2016,Riots,10,55,Kushtia
9/1/2016,Violence against civilians,15,78,Dahagram
9/1/2016,Violence against civilians,15,78,Shibganj
9/1/2016,Violence against civilians,10,37,Dhaka - Motijheel
9/1/2016,Violence against civilians,10,37,Dhaka
9/1/2016,Violence against civilians,10,37,Kanchana
9/1/2016,Battles,4,13,Dhaka - Lalbagh
9/1/2016,Riots,10,55,Kalia
9/1/2016,Violence against civilians,10,37,Paschim Jorekaran
9/1/2016,Violence against civilians,10,37,Feni
9/1/2016,Riots,10,55,Bahubal
9/1/2016,Violence against civilians,10,37,Chauddagram
9/1/2016,Violence against civilians,15,78,Dalagram
9/1/2016,Battles,3,12,Dhaka - Mirpur
9/1/2016,Battles,3,12,Dhaka
9/1/2016,Riots,10,55,Sylhet
8/1/2016,Riots,12,57,Lakshmanpur
8/1/2016,Battles,4,13,Gowainghat
8/1/2016,Battles,3,12,Bogra
8/1/2016,Battles,3,12,Shah Bandegi
8/1/2016,Riots,10,55,Dhaka
8/1/2016,Battles,4,13,Narayanganj
8/1/2016,Riots,5,50,Pabna
8/1/2016,Riots,10,55,Khulna
8/1/2016,Violence against civilians,10,37,Dumuria
8/1/2016,Violence against civilians,10,37,Chaugachha
8/1/2016,Riots,6,15,Chittagong
8/1/2016,Riots,6,15,Pubail
8/1/2016,Riots,6,15,Sylhet
8/1/2016,Riots,5,50,Alankari
8/1/2016,Battles,3,12,Tangail
8/1/2016,Battles,3,12,Madhupur
8/1/2016,Violence against civilians,10,37,Sylhet
8/1/2016,Violence against civilians,10,37,Santhia
8/1/2016,Riots,6,15,Dhaka - Ramna
8/1/2016,Violence against civilians,10,37,Purbadhala
8/1/2016,Violence against civilians,15,78,Raumari
